episode,reward
3610,-200.0
3611,-200.0
3612,-200.0
3613,-200.0
3614,-130.0
3615,-119.0
3616,-121.0
3617,-200.0
3618,-127.0
3619,-200.0
3620,-200.0
3621,-200.0
3622,-200.0
3623,-200.0
3624,-120.0
3625,-120.0
3626,-119.0
3627,-200.0
3628,-200.0
3629,-200.0
3630,-121.0
3631,-124.0
3632,-120.0
3633,-200.0
3634,-128.0
3635,-200.0
3636,-200.0
3637,-200.0
3638,-200.0
3639,-200.0
3640,-143.0
3641,-200.0
3642,-122.0
3643,-125.0
3644,-200.0
3645,-200.0
3646,-128.0
3647,-124.0
3648,-200.0
3649,-123.0
3650,-139.0
3651,-125.0
3652,-200.0
3653,-129.0
3654,-125.0
3655,-135.0
3656,-120.0
3657,-200.0
3658,-124.0
3659,-129.0
3660,-125.0
3661,-120.0
3662,-200.0
3663,-200.0
3664,-200.0
3665,-126.0
3666,-129.0
3667,-124.0
3668,-125.0
3669,-130.0
3670,-130.0
3671,-200.0
3672,-126.0
3673,-125.0
3674,-124.0
3675,-128.0
3676,-200.0
3677,-200.0
3678,-126.0
3679,-200.0
3680,-127.0
3681,-135.0
3682,-128.0
3683,-123.0
3684,-200.0
3685,-200.0
3686,-131.0
3687,-125.0
3688,-120.0
3689,-129.0
3690,-131.0
3691,-125.0
3692,-124.0
3693,-126.0
3694,-130.0
3695,-125.0
3696,-123.0
3697,-200.0
3698,-124.0
3699,-125.0
3700,-200.0
3701,-122.0
3702,-122.0
3703,-117.0
3704,-121.0
3705,-145.0
3706,-200.0
3707,-118.0
3708,-123.0
3709,-113.0
3710,-117.0
3711,-124.0
3712,-118.0
3713,-120.0
3714,-124.0
3715,-120.0
3716,-116.0
3717,-123.0
3718,-117.0
3719,-118.0
3720,-119.0
3721,-111.0
3722,-95.0
3723,-93.0
3724,-120.0
3725,-125.0
3726,-123.0
3727,-116.0
3728,-88.0
3729,-123.0
3730,-119.0
3731,-117.0
3732,-113.0
3733,-94.0
3734,-121.0
3735,-121.0
3736,-113.0
3737,-109.0
3738,-119.0
3739,-120.0
3740,-166.0
3741,-116.0
3742,-118.0
3743,-116.0
3744,-116.0
3745,-91.0
3746,-136.0
3747,-90.0
3748,-137.0
3749,-121.0
3750,-125.0
3751,-120.0
3752,-118.0
3753,-113.0
3754,-112.0
3755,-121.0
3756,-117.0
3757,-94.0
3758,-129.0
3759,-114.0
3760,-124.0
3761,-145.0
3762,-117.0
3763,-112.0
3764,-109.0
3765,-149.0
3766,-117.0
3767,-103.0
3768,-119.0
3769,-117.0
3770,-135.0
3771,-114.0
3772,-142.0
3773,-113.0
3774,-122.0
3775,-113.0
3776,-126.0
3777,-138.0
3778,-163.0
3779,-138.0
3780,-115.0
3781,-119.0
3782,-118.0
3783,-123.0
3784,-129.0
3785,-110.0
3786,-143.0
3787,-136.0
3788,-124.0
3789,-112.0
3790,-117.0
3791,-136.0
3792,-112.0
3793,-116.0
3794,-119.0
3795,-143.0
3796,-117.0
3797,-136.0
3798,-123.0
3799,-114.0
3800,-115.0
3801,-137.0
3802,-138.0
3803,-148.0
3804,-154.0
3805,-121.0
3806,-149.0
3807,-169.0
3808,-162.0
3809,-153.0
3810,-95.0
3811,-161.0
3812,-140.0
3813,-157.0
3814,-119.0
3815,-109.0
3816,-160.0
3817,-150.0
3818,-149.0
3819,-163.0
3820,-152.0
3821,-102.0
3822,-167.0
3823,-106.0
3824,-196.0
3825,-171.0
3826,-142.0
3827,-160.0
3828,-156.0
3829,-181.0
3830,-145.0
3831,-88.0
3832,-157.0
3833,-164.0
3834,-159.0
3835,-164.0
3836,-154.0
3837,-160.0
3838,-148.0
3839,-149.0
3840,-170.0
3841,-155.0
3842,-158.0
3843,-161.0
3844,-144.0
3845,-157.0
3846,-164.0
3847,-147.0
3848,-159.0
3849,-154.0
3850,-105.0
3851,-165.0
3852,-164.0
3853,-165.0
3854,-170.0
3855,-101.0
3856,-171.0
3857,-170.0
3858,-162.0
3859,-151.0
3860,-169.0
3861,-170.0
3862,-148.0
3863,-171.0
3864,-144.0
3865,-193.0
3866,-150.0
3867,-153.0
3868,-141.0
3869,-170.0
3870,-163.0
3871,-142.0
3872,-145.0
3873,-146.0
3874,-174.0
3875,-90.0
3876,-143.0
3877,-179.0
3878,-165.0
3879,-171.0
3880,-160.0
3881,-174.0
3882,-162.0
3883,-152.0
3884,-138.0
3885,-164.0
3886,-143.0
3887,-167.0
3888,-169.0
3889,-137.0
3890,-172.0
3891,-159.0
3892,-141.0
3893,-167.0
3894,-138.0
3895,-144.0
3896,-145.0
3897,-150.0
3898,-138.0
3899,-165.0
3900,-143.0
3901,-157.0
3902,-145.0
3903,-159.0
3904,-138.0
3905,-178.0
3906,-160.0
3907,-90.0
3908,-143.0
3909,-148.0
3910,-143.0
3911,-170.0
3912,-171.0
3913,-183.0
3914,-134.0
3915,-159.0
3916,-162.0
3917,-172.0
3918,-92.0
3919,-135.0
3920,-84.0
3921,-168.0
3922,-142.0
3923,-138.0
3924,-95.0
3925,-114.0
3926,-106.0
3927,-137.0
3928,-131.0
3929,-138.0
3930,-88.0
3931,-168.0
3932,-85.0
3933,-169.0
3934,-133.0
3935,-139.0
3936,-137.0
3937,-176.0
3938,-87.0
3939,-86.0
3940,-172.0
3941,-88.0
3942,-113.0
3943,-92.0
3944,-105.0
3945,-135.0
3946,-179.0
3947,-134.0
3948,-96.0
3949,-140.0
3950,-188.0
3951,-132.0
3952,-138.0
3953,-87.0
3954,-94.0
3955,-138.0
3956,-156.0
3957,-87.0
3958,-88.0
3959,-135.0
3960,-96.0
3961,-141.0
3962,-135.0
3963,-132.0
3964,-134.0
3965,-131.0
3966,-112.0
3967,-137.0
3968,-91.0
3969,-141.0
3970,-134.0
3971,-133.0
3972,-138.0
3973,-133.0
3974,-89.0
3975,-185.0
3976,-90.0
3977,-128.0
3978,-144.0
3979,-136.0
3980,-140.0
3981,-107.0
3982,-167.0
3983,-144.0
3984,-132.0
3985,-93.0
3986,-143.0
3987,-135.0
3988,-133.0
3989,-100.0
3990,-136.0
3991,-97.0
3992,-141.0
3993,-99.0
3994,-142.0
3995,-135.0
3996,-138.0
3997,-99.0
3998,-137.0
3999,-126.0
4000,-145.0
